GSPC,DJI,GSPE,SP35,SP45,SP60,SHY,SPGSCI,target,std
1.3430231264722898,0.08603031104693798,-0.13698173890847581,-0.38540584624247226,-0.6198098076918791,-0.09818275794031694,0.8359355227259806,-0.024608809462063938,0.3195369090909091,0.008211490329811494
1.34280600879536,0.08654922727296997,-0.13719761161180166,-0.3832952291890353,-0.6197416517060239,-0.09862795509564105,0.8340806738961029,-0.024573462361930577,0.33063086868686864,0.008470262459820008
1.3425888911184296,0.0870681434990033,-0.1374134843151281,-0.38118461213559296,-0.6196734957201686,-0.09907315225096629,0.8322258250662204,-0.024538115261797125,0.34172482828282824,0.008738369534172962
1.342371773441499,0.08758705972503664,-0.1376293570184545,-0.3790739950821506,-0.6196053397343132,-0.09951834940629153,0.830370976236338,-0.024502768161663673,0.35281878787878784,0.009015811552869707
1.3421546557645694,0.08810597595106863,-0.13784522972178037,-0.37696337802871366,-0.619537183748458,-0.09996354656161563,0.8285161274064604,-0.024467421061530315,0.36391274747474744,0.009302588515909496
1.3419375380876388,0.08862489217710195,-0.13806110242510677,-0.3748527609752713,-0.6194690277626027,-0.10040874371694088,0.826661278576578,-0.024432073961396863,0.37500670707070705,0.009598700423293798
1.3417204204107085,0.0891438084031353,-0.13827697512843318,-0.3727421439218289,-0.6194008717767474,-0.10085394087226611,0.8248064297466956,-0.024396726861263412,0.38610066666666665,0.009904147275021888
1.3415033027337786,0.08966272462916729,-0.13849284783175905,-0.370631526868392,-0.6193327157908922,-0.10129913802759022,0.822951580916818,-0.02436137976113005,0.39719462626262625,0.010218929071092949
1.3412861850568483,0.09018164085520061,-0.13870872053508546,-0.36852090981494967,-0.6192645598050368,-0.10174433518291545,0.8210967320869356,-0.0243260326609966,0.40828858585858585,0.010543045811508596
1.3410690673799177,0.09070055708123394,-0.13892459323841186,-0.3664102927615073,-0.6191964038191815,-0.1021895323382407,0.8192418832570532,-0.024290685560863147,0.41938254545454545,0.010876497496268032
1.3408519497029874,0.09121947330726726,-0.1391404659417383,-0.36429967570806493,-0.6191282478333262,-0.10263472949356595,0.8173870344271708,-0.0242553384607297,0.430476505050505,0.011219284125371258
1.3406348320260575,0.09173838953329927,-0.13935633864506414,-0.36218905865462797,-0.619060091847471,-0.10307992664889004,0.8155321855972931,-0.024219991360596337,0.4415704646464646,0.01157140569881736
1.3404177143491272,0.0922573057593326,-0.13957221134839054,-0.36007844160118563,-0.6189919358616157,-0.10352512380421527,0.8136773367674106,-0.024184644260462886,0.4526644242424242,0.011932862216608142
1.3402005966721968,0.09277622198536592,-0.13978808405171694,-0.3579678245477433,-0.6189237798757603,-0.10397032095954052,0.8118224879375282,-0.024149297160329434,0.4637583838383838,0.012303653678742714
1.3399834789952663,0.09329513821139926,-0.14000395675504337,-0.35585720749430094,-0.618855623889905,-0.10441551811486577,0.8099676391076458,-0.024113950060195982,0.4748523434343434,0.012683780085221077
1.3397663613183366,0.09381405443743125,-0.14021982945836922,-0.353746590440864,-0.6187874679040498,-0.10486071527018986,0.8081127902777682,-0.024078602960062624,0.485946303030303,0.013073241436042219
1.339549243641406,0.09433297066346458,-0.14043570216169565,-0.3516359733874216,-0.6187193119181945,-0.1053059124255151,0.8062579414478858,-0.024043255859929172,0.4970402626262626,0.013472037731208137
1.3393321259644757,0.0948518868894979,-0.14065157486502206,-0.34952535633397924,-0.6186511559323391,-0.10575110958084034,0.8044030926180034,-0.02400790875979572,0.5081342222222222,0.013880168970717845
1.3391150082875458,0.09537080311552991,-0.1408674475683479,-0.3474147392805423,-0.618582999946484,-0.10619630673616444,0.8025482437881257,-0.02397256165966236,0.5192281818181818,0.014297635154570259
1.3388978906106155,0.09588971934156323,-0.14108332027167433,-0.34530412222709994,-0.6185148439606286,-0.10664150389148969,0.8006933949582433,-0.023937214559528908,0.5303221414141414,0.014724436282767523
1.3386807729336851,0.09640863556759656,-0.14129919297500074,-0.3431935051736576,-0.6184466879747733,-0.10708670104681492,0.7988385461283609,-0.023901867459395456,0.541416101010101,0.015160572355308577
1.3384636552567553,0.09692755179362855,-0.14151506567832658,-0.34108288812022064,-0.6183785319889181,-0.10753189820213903,0.7969836972984832,-0.023866520359262094,0.5525100606060606,0.015606043372192267
1.3382465375798247,0.09744646801966189,-0.14173093838165302,-0.3389722710667783,-0.6183103760030628,-0.10797709535746428,0.7951288484686008,-0.023831173259128646,0.5636040202020202,0.016060849333420876
1.3380294199028944,0.09796538424569522,-0.14194681108497942,-0.33686165401333595,-0.6182422200172074,-0.10842229251278951,0.7932739996387184,-0.023795826158995195,0.5746979797979798,0.016524990238993273
1.3378123022259645,0.09848430047172721,-0.14216268378830527,-0.334751036959899,-0.6181740640313523,-0.1088674896681136,0.7914191508088407,-0.023760479058861833,0.5857919393939394,0.01699846608890824
1.3375951845490341,0.09900321669776053,-0.1423785564916317,-0.33264041990645665,-0.6181059080454969,-0.10931268682343885,0.7895643019789583,-0.02372513195872838,0.596885898989899,0.017481276883168192
1.3373780668721038,0.09952213292379386,-0.1425944291949581,-0.33052980285301425,-0.6180377520596416,-0.10975788397876408,0.7877094531490759,-0.02368978485859493,0.6079798585858586,0.017973422621771935
1.3371609491951733,0.1000410491498272,-0.1428103018982845,-0.3284191857995719,-0.6179695960737862,-0.11020308113408933,0.7858546043191935,-0.02365443775846148,0.6190738181818182,0.018474903304719473
1.336943831518243,0.10055996537586052,-0.14302617460161093,-0.32630856874612957,-0.6179014400879309,-0.11064827828941456,0.7839997554893111,-0.02361909065832803,0.6301677777777778,0.018985718932010797
1.336726713841313,0.10107888160189252,-0.14324204730493678,-0.3241979516926926,-0.6178332841020757,-0.11109347544473867,0.7821449066594335,-0.02358374355819467,0.6412617373737373,0.019505869503644566
1.3365095961643827,0.10159779782792586,-0.14345792000826318,-0.32208733463925027,-0.6177651281162204,-0.11153867260006392,0.7802900578295511,-0.023548396458061217,0.6523556969696969,0.020035355019623446
1.3362924784874524,0.10211671405395918,-0.14367379271158962,-0.3199767175858079,-0.6176969721303651,-0.11198386975538915,0.7784352089996687,-0.023513049357927765,0.6634496565656565,0.020574175479946118
1.3360753608105225,0.10263563027999117,-0.14388966541491546,-0.31786610053237097,-0.6176288161445099,-0.11242906691071325,0.7765803601697909,-0.023477702257794403,0.6745436161616161,0.021122330884611164
1.3358582431335921,0.1031545465060245,-0.14410553811824187,-0.31575548347892857,-0.6175606601586545,-0.1128742640660385,0.7747255113399085,-0.023442355157660952,0.6856375757575757,0.021679821233621388
1.3356411254566616,0.10367346273205783,-0.1443214108215683,-0.3136448664254862,-0.6174925041727992,-0.11331946122136374,0.7728706625100261,-0.023407008057527504,0.6967315353535353,0.022246646526975403
1.3354240077797317,0.10419237895808983,-0.14453728352489414,-0.3115342493720493,-0.617424348186944,-0.11376465837668784,0.7710158136801485,-0.023371660957394142,0.7078254949494949,0.022822806764671723
1.3352068901028014,0.10471129518412316,-0.14475315622822055,-0.3094236323186069,-0.6173561922010887,-0.11420985553201307,0.7691609648502661,-0.02333631385726069,0.7189194545454545,0.023408301946713297
1.334989772425871,0.10523021141015648,-0.14496902893154698,-0.3073130152651646,-0.6172880362152334,-0.11465505268733832,0.7673061160203837,-0.02330096675712724,0.7300134141414141,0.024003132073098656
1.3347726547489411,0.10574912763618849,-0.14518490163487283,-0.3052023982117276,-0.6172198802293782,-0.11510024984266241,0.765451267190506,-0.023265619656993877,0.7411073737373737,0.02460729714382625
1.3345555370720108,0.10626804386222181,-0.14540077433819923,-0.3030917811582853,-0.6171517242435228,-0.11554544699798766,0.7635964183606236,-0.02323027255686043,0.7522013333333333,0.025220797158899168
1.3343384193950802,0.10678696008825514,-0.14561664704152566,-0.30098116410484294,-0.6170835682576675,-0.1159906441533129,0.7617415695307412,-0.023194925456726977,0.7632952929292929,0.02584363211831587
1.33412130171815,0.10730587631428846,-0.14583251974485206,-0.2988705470514006,-0.6170154122718122,-0.11643584130863814,0.7598867207008588,-0.023159578356593526,0.7743892525252525,0.026475802022076368
1.3339041840412196,0.10782479254032179,-0.14604839244817847,-0.2967599299979582,-0.6169472562859568,-0.11688103846396339,0.7580318718709764,-0.023124231256460074,0.7854832121212121,0.027117306870180657
1.3336870663642897,0.1083437087663538,-0.14626426515150434,-0.29464931294452124,-0.6168791003001016,-0.11732623561928748,0.7561770230410987,-0.023088884156326712,0.7965771717171717,0.02776814666262705
1.3334699486873594,0.10886262499238712,-0.14648013785483074,-0.2925386958910789,-0.6168109443142463,-0.11777143277461272,0.7543221742112163,-0.02305353705619326,0.8076711313131313,0.0284283213994189
1.3332528310104288,0.10938154121842045,-0.14669601055815715,-0.29042807883763655,-0.616742788328391,-0.11821662992993796,0.7524673253813339,-0.02301818995605981,0.8187650909090909,0.029097831080554533
1.3330357133334991,0.10990045744445245,-0.14691188326148302,-0.2883174617841996,-0.6166746323425358,-0.11866182708526207,0.7506124765514562,-0.02298284285592645,0.8298590505050504,0.0297766757060322
1.3328185956565686,0.11041937367048578,-0.14712775596480943,-0.28620684473075725,-0.6166064763566805,-0.1191070242405873,0.7487576277215738,-0.022947495755793,0.84095301010101,0.030464855275855393
1.3326014779796382,0.1109382898965191,-0.14734362866813583,-0.2840962276773149,-0.6165383203708251,-0.11955222139591254,0.7469027788916914,-0.022912148655659548,0.8520469696969696,0.031162369790022362
1.3323843603027083,0.11145720612255111,-0.1475595013714617,-0.28198561062387795,-0.6164701643849699,-0.11999741855123665,0.7450479300618138,-0.022876801555526186,0.8631409292929292,0.031869219248531325
1.332167242625778,0.11197612234858442,-0.1477753740747881,-0.27987499357043555,-0.6164020083991146,-0.1204426157065619,0.7431930812319314,-0.022841454455392735,0.8742348888888888,0.032585403651385854
1.3319501249488477,0.11249503857461776,-0.14799124677811454,-0.27776437651699326,-0.6163338524132593,-0.12088781286188713,0.741338232402049,-0.022806107355259286,0.8853288484848484,0.033310922998584166
1.3317330072719178,0.11301395480064975,-0.14820711948144039,-0.2756537594635563,-0.6162656964274041,-0.12133301001721122,0.7394833835721714,-0.022770760255125925,0.896422808080808,0.03404577729012439
1.3315158895949872,0.11353287102668308,-0.1484229921847668,-0.2735431424101139,-0.6161975404415488,-0.12177820717253647,0.7376285347422888,-0.022735413154992473,0.9075167676767676,0.034789966526010276
1.331298771918057,0.11405178725271642,-0.1486388648880932,-0.2714325253566716,-0.6161293844556934,-0.12222340432786172,0.7357736859124064,-0.02270006605485902,0.9186107272727272,0.03554349070623994
1.3310816542411266,0.11457070347874974,-0.14885473759141962,-0.2693219083032292,-0.6160612284698381,-0.12266860148318695,0.733918837082524,-0.02266471895472557,0.9297046868686868,0.036306349830813406
1.3308645365641967,0.11508961970478174,-0.14907061029474547,-0.26721129124979226,-0.6159930724839829,-0.12311379863851105,0.7320639882526464,-0.02262937185459221,0.9407986464646464,0.037078543899728665
1.3306474188872663,0.11560853593081506,-0.1492864829980719,-0.2651006741963499,-0.6159249164981276,-0.1235589957938363,0.730209139422764,-0.02259402475445876,0.951892606060606,0.03786007291298968
1.3304303012103358,0.11612745215684839,-0.1495023557013983,-0.2629900571429076,-0.6158567605122722,-0.12400419294916154,0.7283542905928816,-0.02255867765432531,0.9629865656565656,0.03865093687059449
1.3302131835334055,0.11664636838288173,-0.1497182284047247,-0.2608794400894652,-0.6157886045264169,-0.12444939010448677,0.7264994417629992,-0.022523330554191857,0.9740805252525252,0.03945113577254308
1.3299960658564756,0.11716528460891372,-0.14993410110805058,-0.2587688230360282,-0.6157204485405617,-0.12489458725981087,0.7246445929331216,-0.022487983454058495,0.9851744848484848,0.04026066961883338
1.3297789481795452,0.11768420083494704,-0.15014997381137699,-0.2566582059825859,-0.6156522925547064,-0.1253397844151361,0.7227897441032392,-0.022452636353925044,0.9962684444444443,0.04107953840946954
1.329561830502615,0.11820311706098038,-0.1503658465147034,-0.25454758892914353,-0.615584136568851,-0.12578498157046136,0.7209348952733567,-0.022417289253791592,1.007362404040404,0.04190774214444947
1.329344712825685,0.11872203328701238,-0.15058171921802926,-0.2524369718757066,-0.615515980582996,-0.12623017872578546,0.719080046443479,-0.022381942153658234,1.0184563636363635,0.04274528082377105
1.3291275951487547,0.1192409495130457,-0.15079759192135567,-0.2503263548222642,-0.6154478245971405,-0.1266753758811107,0.7172251976135966,-0.022346595053524782,1.029550323232323,0.043592154447438546
1.3289104774718241,0.11975986573907904,-0.15101346462468207,-0.24821573776882186,-0.6153796686112852,-0.12712057303643592,0.7153703487837142,-0.02231124795339133,1.0406442828282827,0.044448363015449834
1.3286933597948942,0.12027878196511102,-0.15122933732800795,-0.24610512071538493,-0.61531151262543,-0.12756577019176005,0.7135154999538366,-0.02227590085325797,1.0517382424242423,0.04531390652780268
1.328476242117964,0.12079769819114436,-0.15144521003133435,-0.24399450366194256,-0.6152433566395747,-0.12801096734708528,0.7116606511239542,-0.022240553753124517,1.062832202020202,0.046188784984501526
1.3282591244410336,0.12131661441717768,-0.15166108273466075,-0.24188388660850021,-0.6151752006537193,-0.1284561645024105,0.7098058022940718,-0.022205206652991066,1.0739261616161615,0.04707299838554416
1.3280420067641037,0.12183553064320968,-0.15187695543798663,-0.23977326955506326,-0.6151070446678643,-0.12890136165773464,0.7079509534641941,-0.022169859552857708,1.085020121212121,0.04796654673092828
1.3278248890871733,0.12235444686924302,-0.15209282814131303,-0.2376626525016209,-0.6150388886820088,-0.12934655881305984,0.7060961046343117,-0.022134512452724256,1.0961140808080807,0.048869430020658466
1.3276077714102428,0.12287336309527634,-0.15230870084463943,-0.23555203544817854,-0.6149707326961535,-0.1297917559683851,0.7042412558044293,-0.022099165352590804,1.1072080404040403,0.04978164825473245
1.3273906537333124,0.12339227932130967,-0.15252457354796586,-0.2334414183947362,-0.6149025767102982,-0.13023695312371034,0.7023864069745469,-0.022063818252457353,1.118302,0.05070320143315021
1.3723148262042735,0.05033488108216055,-0.14041969187129774,-0.45163983559616927,-0.6066902253188825,-0.08830164851844188,0.8883173636104852,-0.023915669592127913,0.02,0.004734424247167147
1.3716815619124592,0.0506860475007738,-0.1408144182829631,-0.45147172502428573,-0.6057411615746756,-0.08782248207181,0.887414526493373,-0.023932348952871593,0.031093959595959595,0.004801320201293297
1.3710482976206433,0.05103721391938795,-0.1412091446946295,-0.45130361445240175,-0.6047920978304664,-0.08734331562517689,0.8865116893762585,-0.023949028313615315,0.04218791919191919,0.004880733632226064
1.3704150333288272,0.0513883803380021,-0.14160387110629588,-0.45113550388051776,-0.6038430340862571,-0.08686414917854378,0.885608852259144,-0.023965707674359033,0.05328187878787878,0.004972664539965292
1.3697817690370129,0.05173954675661535,-0.14199859751796126,-0.45096739330863417,-0.6028939703420502,-0.0863849827319119,0.8847060151420318,-0.023982387035102713,0.06437583838383838,0.005077112924510699
1.369148504745197,0.0520907131752295,-0.14239332392962764,-0.4507992827367502,-0.601944906597841,-0.0859058162852788,0.8838031780249174,-0.023999066395846435,0.07546979797979797,0.005194078785862818
1.3685152404533811,0.05244187959384365,-0.14278805034129402,-0.4506311721648662,-0.6009958428536316,-0.08542664983864569,0.8829003409078028,-0.024015745756590153,0.08656375757575757,0.0053235621240213995
1.3678819761615668,0.05279304601245691,-0.1431827767529594,-0.45046306159298266,-0.6000467791094247,-0.0849474833920138,0.8819975037906906,-0.024032425117333833,0.09765771717171716,0.005465562938986063
1.367248711869751,0.05314421243107106,-0.1435775031646258,-0.4502949510210987,-0.5990977153652155,-0.08446831694538069,0.8810946666735762,-0.024049104478077555,0.10875167676767676,0.005620081230757535
1.3666154475779348,0.05349537884968521,-0.1439722295762922,-0.4501268404492147,-0.5981486516210062,-0.08398915049874758,0.8801918295564617,-0.024065783838821277,0.11984563636363636,0.005787116999335469
1.365982183286119,0.05384654526829936,-0.14436695598795857,-0.4499587298773307,-0.5971995878767968,-0.08350998405211447,0.8792889924393472,-0.024082463199564995,0.13093959595959595,0.0059666702447198645
1.365348918994303,0.05419771168691351,-0.14476168239962495,-0.4497906193054467,-0.5962505241325876,-0.08303081760548137,0.8783861553222326,-0.024099142560308717,0.14203355555555552,0.006158740966910722
1.3647156547024888,0.054548878105526756,-0.14515640881129033,-0.4496225087335632,-0.5953014603883807,-0.08255165115884949,0.8774833182051205,-0.024115821921052397,0.15312751515151513,0.006363329165907501
1.364082390410673,0.054900044524140906,-0.1455511352229567,-0.4494543981616792,-0.5943523966441714,-0.08207248471221638,0.876580481088006,-0.024132501281796115,0.16422147474747473,0.006580434841711249
1.3634491261188568,0.05525121094275506,-0.14594586163462311,-0.44928628758979516,-0.5934033328999622,-0.08159331826558328,0.8756776439708915,-0.024149180642539837,0.1753154343434343,0.00681005799432146
1.3628158618270427,0.05560237736136831,-0.14634058804628847,-0.4491181770179116,-0.5924542691557553,-0.0811141518189514,0.8747748068537793,-0.024165860003283517,0.1864093939393939,0.007052198623737495
1.3621825975352266,0.05595354377998246,-0.14673531445795487,-0.44895006644602764,-0.5915052054115459,-0.08063498537231828,0.8738719697366648,-0.024182539364027235,0.1975033535353535,0.007306856729960596
1.3615493332434108,0.05630471019859661,-0.14713004086962125,-0.44878195587414366,-0.5905561416673367,-0.08015581892568518,0.8729691326195503,-0.024199218724770957,0.2085973131313131,0.0075740323129901595
1.3609160689515964,0.05665587661720986,-0.14752476728128663,-0.4486138453022601,-0.5896070779231298,-0.0796766524790533,0.8720662955024382,-0.024215898085514637,0.2196912727272727,0.007853725372825452
1.3602828046597806,0.05700704303582401,-0.147919493692953,-0.44844573473037613,-0.5886580141789206,-0.07919748603242019,0.8711634583853237,-0.024232577446258355,0.23078523232323228,0.008145935909467905
1.3596495403679647,0.05735820945443816,-0.1483142201046194,-0.44827762415849215,-0.5877089504347113,-0.07871831958578708,0.8702606212682091,-0.024249256807002077,0.24187919191919188,0.008450663922916822
1.3590162760761504,0.057709375873051416,-0.14870894651628477,-0.44810951358660855,-0.5867598866905044,-0.07823915313915521,0.869357784151097,-0.024265936167745757,0.2529731515151515,0.00876790941317137
1.3583830117843343,0.05806054229166556,-0.14910367292795118,-0.44794140301472457,-0.5858108229462952,-0.0777599866925221,0.8684549470339825,-0.02428261552848948,0.2640671111111111,0.009097672380233176
1.3577497474925184,0.05841170871027972,-0.14949839933961756,-0.4477732924428406,-0.5848617592020858,-0.07728082024588899,0.867552109916868,-0.024299294889233197,0.2751610707070707,0.009439952824101445
1.357116483200704,0.058762875128892965,-0.14989312575128294,-0.44760518187095705,-0.5839126954578789,-0.0768016537992571,0.8666492727997558,-0.024315974249976877,0.2862550303030303,0.00979475074477525
1.3564832189088882,0.059114041547507115,-0.15028785216294932,-0.44743707129907306,-0.5829636317136697,-0.076322487352624,0.8657464356826413,-0.0243326536107206,0.2973489898989899,0.010162066142256409
1.3558499546170724,0.059465207966121265,-0.1506825785746157,-0.4472689607271891,-0.5820145679694604,-0.07584332090599089,0.8648435985655268,-0.024349332971464317,0.3084429494949495,0.01054189901654403
1.3552166903252563,0.059816374384735416,-0.15107730498628208,-0.4471008501553051,-0.581065504225251,-0.07536415445935779,0.8639407614484124,-0.024366012332208038,0.3195369090909091,0.010934249367638114
1.3545834260334404,0.060167540803349566,-0.1514720313979485,-0.4469327395834211,-0.5801164404810418,-0.07488498801272467,0.8630379243312979,-0.02438269169295176,0.33063086868686864,0.01133911719553866
1.353950161741626,0.060518707221962814,-0.15186675780961387,-0.4467646290115376,-0.5791673767368349,-0.0744058215660928,0.8621350872141856,-0.024399371053695437,0.34172482828282824,0.01175650250024458
1.3533168974498102,0.06086987364057697,-0.15226148422128025,-0.4465965184396536,-0.5782183129926256,-0.07392665511945969,0.8612322500970712,-0.024416050414439158,0.35281878787878784,0.012186405281758017
1.3526836331579943,0.061221040059191115,-0.15265621063294663,-0.4464284078677696,-0.5772692492484164,-0.07344748867282658,0.8603294129799567,-0.02443272977518288,0.36391274747474744,0.012628825540077913
1.35205036886618,0.06157220647780437,-0.153050937044612,-0.446260297295886,-0.5763201855042095,-0.0729683222261947,0.8594265758628445,-0.024449409135926557,0.37500670707070705,0.013083763275203091
1.351417104574364,0.06192337289641852,-0.15344566345627839,-0.446092186724002,-0.5753711217600002,-0.07248915577956158,0.85852373874573,-0.024466088496670278,0.38610066666666665,0.01355121848713588
1.350783840282548,0.06227453931503267,-0.1538403898679448,-0.44592407615211804,-0.5744220580157909,-0.07200998933292849,0.8576209016286155,-0.024482767857414,0.39719462626262625,0.014031191175875129
1.3501505759907337,0.06262570573364593,-0.15423511627961015,-0.4457559655802345,-0.573472994271584,-0.0715308228862966,0.8567180645115033,-0.02449944721815768,0.40828858585858585,0.014523681341419563
1.3495173116989179,0.06297687215226007,-0.15462984269127655,-0.4455878550083505,-0.5725239305273747,-0.07105165643966349,0.8558152273943889,-0.024516126578901398,0.41938254545454545,0.015028688983771708
1.348884047407102,0.06332803857087423,-0.15502456910294293,-0.44541974443646654,-0.5715748667831655,-0.07057248999303038,0.8549123902772744,-0.02453280593964512,0.430476505050505,0.015546214102930306
1.3482507831152877,0.06367920498948747,-0.1554192955146083,-0.445251633864583,-0.5706258030389586,-0.07009332354639851,0.8540095531601621,-0.0245494853003888,0.4415704646464646,0.016076256698894
1.3476175188234718,0.06403037140810162,-0.1558140219262747,-0.445083523292699,-0.5696767392947493,-0.0696141570997654,0.8531067160430477,-0.024566164661132518,0.4526644242424242,0.016618816771665493
1.3469842545316557,0.06438153782671577,-0.15620874833794107,-0.444915412720815,-0.56872767555054,-0.06913499065313229,0.8522038789259332,-0.02458284402187624,0.4637583838383838,0.01717389432124345
1.3463509902398398,0.06473270424532993,-0.15660347474960745,-0.444747302148931,-0.5677786118063307,-0.06865582420649918,0.8513010418088187,-0.02459952338261996,0.4748523434343434,0.017741489347627867
1.345717725948024,0.06508387066394408,-0.15699820116127386,-0.444579191577047,-0.5668295480621215,-0.06817665775986607,0.8503982046917042,-0.024616202743363683,0.485946303030303,0.018321601850818745
1.3450844616562097,0.06543503708255732,-0.15739292757293924,-0.44441108100516347,-0.5658804843179146,-0.06769749131323419,0.849495367574592,-0.02463288210410736,0.4970402626262626,0.018914231830814553
1.3444511973643938,0.06578620350117148,-0.15778765398460562,-0.4442429704332795,-0.5649314205737053,-0.06721832486660108,0.8485925304574775,-0.02464956146485108,0.5081342222222222,0.01951937928761832
1.3438179330725777,0.06613736991978562,-0.158182380396272,-0.4440748598613955,-0.5639823568294959,-0.06673915841996797,0.847689693340363,-0.024666240825594803,0.5192281818181818,0.020137044221228553
1.3431846687807634,0.06648853633839888,-0.15857710680793738,-0.44390674928951196,-0.5630332930852892,-0.0662599919733361,0.8467868562232509,-0.02468292018633848,0.5303221414141414,0.020767226631643616
